行	型	該当	本文
c907-1	同形異音語（一般）	日	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	同形異音語（一般）	日	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	数詞＋助数詞	3人	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	数詞＋助数詞	2人	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	数詞＋助数詞	1日	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	数詞＋助数詞	2日	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	EL_YOMI 既存	1日か2日→いちにちかふつか×1	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-1	EL_YOMI 既存	3人に2人→さんにんにふたり×1	ロンゲラップの人々のおよそ3人に2人が、1日か2日のうちに吐き気を訴えた。
c907-2	同形異音語（一般）	目	目や皮膚が焼けるようにかゆい、という人も、4人に1人を超えた。
c907-2	同形異音語（一般）	人	目や皮膚が焼けるようにかゆい、という人も、4人に1人を超えた。
c907-2	同形異音語（一般）	人	目や皮膚が焼けるようにかゆい、という人も、4人に1人を超えた。
c907-2	同形異音語（一般）	人	目や皮膚が焼けるようにかゆい、という人も、4人に1人を超えた。
c907-2	数詞＋助数詞	4人	目や皮膚が焼けるようにかゆい、という人も、4人に1人を超えた。
c907-2	数詞＋助数詞	1人	目や皮膚が焼けるようにかゆい、という人も、4人に1人を超えた。
c907-2	EL_YOMI 既存	4人に1人→よにんにひとり×1	目や皮膚が焼けるようにかゆい、という人も、4人に1人を超えた。
c908-1	文頭の数字	2	2週間ほどたつと、髪が抜ける人が出た。
c908-1	同形異音語（実績）	間	2週間ほどたつと、髪が抜ける人が出た。
c908-1	同形異音語（一般）	人	2週間ほどたつと、髪が抜ける人が出た。
c908-1	数詞＋助数詞	2週間	2週間ほどたつと、髪が抜ける人が出た。
c908-1	EL_YOMI 既存	2週間→にしゅうかん×1	2週間ほどたつと、髪が抜ける人が出た。
c908-2	同形異音語（一般）	人	皮膚には、まだらに黒ずんだ傷ができ、じくじくとただれる人もいた。
c909-1	§6の語（三豊百貨店）	板	血を固める血小板は、減りつづけた。
c909-2	同形異音語（一般）	目	いちばん少なくなったのは、25日目から30日目。
c909-2	同形異音語（一般）	目	いちばん少なくなったのは、25日目から30日目。
c909-2	数詞＋助数詞	25日	いちばん少なくなったのは、25日目から30日目。
c909-2	数詞＋助数詞	30日	いちばん少なくなったのは、25日目から30日目。
c909-2	EL_YOMI 既存	25日目→にじゅうごにちめ×1	いちばん少なくなったのは、25日目から30日目。
c909-2	EL_YOMI 既存	30日目→さんじゅうにちめ×1	いちばん少なくなったのは、25日目から30日目。
c909-3	同形異音語（一般）	目	その後は増えはじめたが、76日目でもふつうの値には届かなかった。
c909-3	数詞＋助数詞	76日	その後は増えはじめたが、76日目でもふつうの値には届かなかった。
c909-3	EL_YOMI 既存	76日目→ななじゅうろくにちめ×1	その後は増えはじめたが、76日目でもふつうの値には届かなかった。
c910-1	文頭の数字	1	1954年の時点で医師団は、体の中に取りこんだ放射性の物質について、
c910-1	数詞＋助数詞	1954年	1954年の時点で医師団は、体の中に取りこんだ放射性の物質について、
c910-1	EL_YOMI 既存	1954年→せんきゅうひゃくごじゅうよねん×1	1954年の時点で医師団は、体の中に取りこんだ放射性の物質について、
c911-1	数詞＋助数詞	1956年	住民の体の調査は、1956年から、アメリカの国立の研究所が続けた。
c911-1	EL_YOMI 既存	1956年→せんきゅうひゃくごじゅうろくねん×1	住民の体の調査は、1956年から、アメリカの国立の研究所が続けた。
c911-2	数詞＋助数詞	1982年	報告書がまとめられた1982年の時点でも、まだ続いていた。
c911-2	§6の語（コロンビア号）	報告書	報告書がまとめられた1982年の時点でも、まだ続いていた。
c911-2	EL_YOMI 既存	1982年→せんきゅうひゃくはちじゅうにねん×1	報告書がまとめられた1982年の時点でも、まだ続いていた。
c912-1	同形異音語（一般）	人	灰の少なかったウトリック環礁の人々は、1954年6月に島へ戻った。
c912-1	数詞＋助数詞	1954年	灰の少なかったウトリック環礁の人々は、1954年6月に島へ戻った。
c912-1	数詞＋助数詞	6月	灰の少なかったウトリック環礁の人々は、1954年6月に島へ戻った。
c912-1	EL_YOMI 既存	1954年→せんきゅうひゃくごじゅうよねん×1	灰の少なかったウトリック環礁の人々は、1954年6月に島へ戻った。
c912-1	EL_YOMI 既存	6月→ろくがつ×1	灰の少なかったウトリック環礁の人々は、1954年6月に島へ戻った。
c913-1	同形異音語（一般）	人	ロンゲラップの人々は、同じマーシャル諸島のマジュロに移された。
c913-2	数詞＋助数詞	1957年	ロンゲラップの住民は、1957年に戻った
c913-2	EL_YOMI 既存	1957年→せんきゅうひゃくごじゅうななねん×1	ロンゲラップの住民は、1957年に戻った
c914-1	EL_YOMI 既存	二つ→ふたつ×1	冒頭の二つの問いに、戻る。見込みを超えた威力が、灰を島に降らせたのか。
c914-2	文頭の数字	2	2013年の報告書は、予定の威力でも島は汚れたはずだ、とする。
c914-2	数詞＋助数詞	2013年	2013年の報告書は、予定の威力でも島は汚れたはずだ、とする。
c914-2	§6の語（コロンビア号）	報告書	2013年の報告書は、予定の威力でも島は汚れたはずだ、とする。
c914-2	EL_YOMI 既存	2013年→にせんじゅうさんねん×1	2013年の報告書は、予定の威力でも島は汚れたはずだ、とする。
c914-3	数詞＋助数詞	70年	威力が外れた理由も、70年あまりたったいまも定まっていない。
c914-3	EL_YOMI 既存	70年→ななじゅうねん×1	威力が外れた理由も、70年あまりたったいまも定まっていない。
c915-1	同形異音語（一般）	人	何が、灰を人の住む島へ運んだのか。
c915-2	EL_YOMI 既存	6キロ→ろくキロ×1	よく語られるのは、撃つ前の夜に島へ向かっていた、高さ6キロの風だ。
c915-3	文頭の数字	2	2013年の報告書が挙げるのは、予報が十分に見込まなかった、高く昇った雲の灰だ。
c915-3	数詞＋助数詞	2013年	2013年の報告書が挙げるのは、予報が十分に見込まなかった、高く昇った雲の灰だ。
c915-3	§6の語（コロンビア号）	報告書	2013年の報告書が挙げるのは、予報が十分に見込まなかった、高く昇った雲の灰だ。
c915-3	EL_YOMI 既存	2013年→にせんじゅうさんねん×1	2013年の報告書が挙げるのは、予報が十分に見込まなかった、高く昇った雲の灰だ。
c915-3	EL_YOMI 既存	十分→じゅうぶん×1	2013年の報告書が挙げるのは、予報が十分に見込まなかった、高く昇った雲の灰だ。
c916-1	文頭の数字	1	1982年の報告書は、この爆発が、予期しない重い被曝をもたらしたと書いている。
c916-1	数詞＋助数詞	1982年	1982年の報告書は、この爆発が、予期しない重い被曝をもたらしたと書いている。
c916-1	§6の語（コロンビア号）	報告書	1982年の報告書は、この爆発が、予期しない重い被曝をもたらしたと書いている。
c916-1	EL_YOMI 既存	1982年→せんきゅうひゃくはちじゅうにねん×1	1982年の報告書は、この爆発が、予期しない重い被曝をもたらしたと書いている。
c916-2	同形異音語（一般）	人	実験を支えたアメリカ兵の一部に、外国の漁師に、そしてマーシャル諸島の人々に。
c917-2	文頭の数字	1	1967年に役目を終え、ゴミの埋め立て地だった夢の島に置き去りにされた。
c917-2	同形異音語（一般）	目	1967年に役目を終え、ゴミの埋め立て地だった夢の島に置き去りにされた。
c917-2	数詞＋助数詞	1967年	1967年に役目を終え、ゴミの埋め立て地だった夢の島に置き去りにされた。
c917-2	EL_YOMI 既存	1967年→せんきゅうひゃくろくじゅうななねん×1	1967年に役目を終え、ゴミの埋め立て地だった夢の島に置き去りにされた。
c918-1	文頭の数字	1	1976年、東京都が夢の島に展示館を開き、船は公開された。
c918-1	数詞＋助数詞	1976年	1976年、東京都が夢の島に展示館を開き、船は公開された。
c918-1	EL_YOMI 既存	1976年→せんきゅうひゃくななじゅうろくねん×1	1976年、東京都が夢の島に展示館を開き、船は公開された。
c919-1	同形異音語（一般）	日	あの日まで、高く昇った雲の灰がどう落ちるかは、推し量るしかなかった。
c919-2	同形異音語（一般）	上	それを十分に見込めないまま、灰は、海の上と島の上に降った。
c919-2	同形異音語（一般）	上	それを十分に見込めないまま、灰は、海の上と島の上に降った。
c919-2	EL_YOMI 既存	十分→じゅうぶん×1	それを十分に見込めないまま、灰は、海の上と島の上に降った。
c920-1	文頭の数字	1	1954年3月1日、午前6時45分。
c920-1	同形異音語（一般）	日	1954年3月1日、午前6時45分。
c920-1	数詞＋助数詞	1954年	1954年3月1日、午前6時45分。
c920-1	数詞＋助数詞	3月	1954年3月1日、午前6時45分。
c920-1	数詞＋助数詞	1日	1954年3月1日、午前6時45分。
c920-1	数詞＋助数詞	6時	1954年3月1日、午前6時45分。
c920-1	数詞＋助数詞	45分	1954年3月1日、午前6時45分。
c920-1	EL_YOMI 既存	1954年→せんきゅうひゃくごじゅうよねん×1	1954年3月1日、午前6時45分。
c920-1	EL_YOMI 既存	6時45分→ろくじよんじゅうごふん×1	1954年3月1日、午前6時45分。
c920-1	EL_YOMI 既存	3月1日→さんがつついたち×1	1954年3月1日、午前6時45分。
c920-2	同形異音語（一般）	上	ビキニ環礁の空に上がった雲の下には、
c920-2	同形異音語（一般）	下	ビキニ環礁の空に上がった雲の下には、
c920-3	同形異音語（一般）	人	やがて灰を浴びる漁船と、島の人々と、兵士たちがいた。
